cve_id,model,total_tests,successful_tests,accuracy
CVE-2019-13454,mistralai-codestral-2508,1,1,1.0
CVE-2019-13454,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-13454,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-13454,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-13503,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-13503,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-13503,google-gemini-2.5-pro,1,0,0.0
CVE-2019-13503,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-13503,mistralai-codestral-2508,1,1,1.0
CVE-2019-13503,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-13503,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-13503,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-13615,anthropic-claude-3.5-sonnet,2,0,0.0
CVE-2019-13615,deepseek-deepseek-r1-0528-qwen3-8b:free,2,1,0.5
CVE-2019-13615,google-gemini-2.5-pro,2,1,0.5
CVE-2019-13615,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-13615,mistralai-codestral-2508,2,2,1.0
CVE-2019-13615,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-13615,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-13615,openai-gpt-oss-20b:free,2,1,0.5
CVE-2019-13617,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-13617,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-13617,google-gemini-2.5-pro,1,1,1.0
CVE-2019-13617,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-13617,mistralai-codestral-2508,1,0,0.0
CVE-2019-13617,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-13617,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-13617,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-13618,anthropic-claude-3.5-sonnet,3,2,0.6666666666666666
CVE-2019-13618,deepseek-deepseek-r1-0528-qwen3-8b:free,3,2,0.6666666666666666
CVE-2019-13618,google-gemini-2.5-pro,3,2,0.6666666666666666
CVE-2019-13618,meta-llama-llama-3-70b-instruct,3,1,0.3333333333333333
CVE-2019-13618,mistralai-codestral-2508,3,3,1.0
CVE-2019-13618,moonshotai-kimi-k2:free,3,1,0.3333333333333333
CVE-2019-13618,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-13618,openai-gpt-oss-20b:free,3,1,0.3333333333333333
CVE-2019-13619,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-13619,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-13619,google-gemini-2.5-pro,1,1,1.0
CVE-2019-13619,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-13619,mistralai-codestral-2508,1,1,1.0
CVE-2019-13619,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-13619,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-13619,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-13640,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-13640,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-13640,google-gemini-2.5-pro,1,1,1.0
CVE-2019-13640,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-13640,mistralai-codestral-2508,1,0,0.0
CVE-2019-13640,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-13640,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-13640,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14241,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-14241,deepseek-deepseek-r1-0528-qwen3-8b:free,2,0,0.0
CVE-2019-14241,google-gemini-2.5-pro,2,0,0.0
CVE-2019-14241,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-14241,mistralai-codestral-2508,2,2,1.0
CVE-2019-14241,moonshotai-kimi-k2:free,2,0,0.0
CVE-2019-14241,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-14241,openai-gpt-oss-20b:free,2,0,0.0
CVE-2019-14283,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14283,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14283,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14283,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-14283,mistralai-codestral-2508,1,0,0.0
CVE-2019-14283,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-14283,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14283,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14284,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-14284,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2019-14284,google-gemini-2.5-pro,2,1,0.5
CVE-2019-14284,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-14284,mistralai-codestral-2508,2,2,1.0
CVE-2019-14284,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-14284,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2019-14284,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14295,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-14295,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14295,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14295,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14295,mistralai-codestral-2508,1,1,1.0
CVE-2019-14295,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-14295,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14295,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-14296,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14296,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14296,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14296,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14296,mistralai-codestral-2508,1,0,0.0
CVE-2019-14296,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14296,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14296,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14323,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14323,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14323,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14323,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14323,mistralai-codestral-2508,1,1,1.0
CVE-2019-14323,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14323,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14323,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14452,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-14452,deepseek-deepseek-r1-0528-qwen3-8b:free,3,3,1.0
CVE-2019-14452,google-gemini-2.5-pro,3,3,1.0
CVE-2019-14452,meta-llama-llama-3-70b-instruct,3,3,1.0
CVE-2019-14452,mistralai-codestral-2508,3,2,0.6666666666666666
CVE-2019-14452,moonshotai-kimi-k2:free,3,2,0.6666666666666666
CVE-2019-14452,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-14452,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14459,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-14459,deepseek-deepseek-r1-0528-qwen3-8b:free,2,0,0.0
CVE-2019-14459,google-gemini-2.5-pro,2,2,1.0
CVE-2019-14459,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-14459,mistralai-codestral-2508,2,1,0.5
CVE-2019-14459,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-14459,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-14459,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14462,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14462,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14462,google-gemini-2.5-pro,1,0,0.0
CVE-2019-14462,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14462,mistralai-codestral-2508,1,0,0.0
CVE-2019-14462,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14462,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14462,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14464,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14464,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14464,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14464,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14464,mistralai-codestral-2508,1,0,0.0
CVE-2019-14464,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14464,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14464,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14465,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-14465,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14465,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14465,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14465,mistralai-codestral-2508,1,1,1.0
CVE-2019-14465,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14465,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14465,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14491,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-14491,deepseek-deepseek-r1-0528-qwen3-8b:free,3,2,0.6666666666666666
CVE-2019-14491,google-gemini-2.5-pro,3,3,1.0
CVE-2019-14491,meta-llama-llama-3-70b-instruct,3,3,1.0
CVE-2019-14491,mistralai-codestral-2508,3,1,0.3333333333333333
CVE-2019-14491,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-14491,nousresearch-deephermes-3-mistral-24b-preview,3,2,0.6666666666666666
CVE-2019-14491,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14493,anthropic-claude-3.5-sonnet,13,12,0.9230769230769231
CVE-2019-14493,deepseek-deepseek-r1-0528-qwen3-8b:free,13,11,0.8461538461538461
CVE-2019-14493,google-gemini-2.5-pro,13,13,1.0
CVE-2019-14493,meta-llama-llama-3-70b-instruct,13,11,0.8461538461538461
CVE-2019-14493,mistralai-codestral-2508,13,8,0.6153846153846154
CVE-2019-14493,moonshotai-kimi-k2:free,13,11,0.8461538461538461
CVE-2019-14493,nousresearch-deephermes-3-mistral-24b-preview,13,5,0.38461538461538464
CVE-2019-14493,openai-gpt-oss-20b:free,13,13,1.0
CVE-2019-14494,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14494,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14494,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14494,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14494,mistralai-codestral-2508,1,1,1.0
CVE-2019-14494,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14494,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14494,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14495,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14495,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14495,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14495,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14495,mistralai-codestral-2508,1,1,1.0
CVE-2019-14495,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14495,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14495,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14496,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14496,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14496,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14496,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14496,mistralai-codestral-2508,1,1,1.0
CVE-2019-14496,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14496,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14496,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14523,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-14523,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2019-14523,google-gemini-2.5-pro,2,2,1.0
CVE-2019-14523,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-14523,mistralai-codestral-2508,2,1,0.5
CVE-2019-14523,moonshotai-kimi-k2:free,2,0,0.0
CVE-2019-14523,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2019-14523,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14524,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-14524,deepseek-deepseek-r1-0528-qwen3-8b:free,2,1,0.5
CVE-2019-14524,google-gemini-2.5-pro,2,2,1.0
CVE-2019-14524,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-14524,mistralai-codestral-2508,2,1,0.5
CVE-2019-14524,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-14524,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-14524,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14691,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-14691,deepseek-deepseek-r1-0528-qwen3-8b:free,3,3,1.0
CVE-2019-14691,google-gemini-2.5-pro,3,3,1.0
CVE-2019-14691,meta-llama-llama-3-70b-instruct,3,2,0.6666666666666666
CVE-2019-14691,mistralai-codestral-2508,3,2,0.6666666666666666
CVE-2019-14691,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-14691,nousresearch-deephermes-3-mistral-24b-preview,3,1,0.3333333333333333
CVE-2019-14691,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14692,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-14692,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2019-14692,google-gemini-2.5-pro,2,2,1.0
CVE-2019-14692,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-14692,mistralai-codestral-2508,2,1,0.5
CVE-2019-14692,moonshotai-kimi-k2:free,2,1,0.5
CVE-2019-14692,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-14692,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14732,anthropic-claude-3.5-sonnet,4,2,0.5
CVE-2019-14732,deepseek-deepseek-r1-0528-qwen3-8b:free,4,4,1.0
CVE-2019-14732,google-gemini-2.5-pro,4,3,0.75
CVE-2019-14732,meta-llama-llama-3-70b-instruct,4,1,0.25
CVE-2019-14732,mistralai-codestral-2508,4,3,0.75
CVE-2019-14732,moonshotai-kimi-k2:free,4,3,0.75
CVE-2019-14732,nousresearch-deephermes-3-mistral-24b-preview,4,1,0.25
CVE-2019-14732,openai-gpt-oss-20b:free,4,3,0.75
CVE-2019-14733,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14733,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14733,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14733,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14733,mistralai-codestral-2508,1,0,0.0
CVE-2019-14733,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14733,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14733,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14734,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-14734,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2019-14734,google-gemini-2.5-pro,2,2,1.0
CVE-2019-14734,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-14734,mistralai-codestral-2508,2,2,1.0
CVE-2019-14734,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-14734,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-14734,openai-gpt-oss-20b:free,2,2,1.0
CVE-2019-14745,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14745,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14745,google-gemini-2.5-pro,1,0,0.0
CVE-2019-14745,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14745,mistralai-codestral-2508,1,1,1.0
CVE-2019-14745,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14745,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14745,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-14763,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-14763,deepseek-deepseek-r1-0528-qwen3-8b:free,3,2,0.6666666666666666
CVE-2019-14763,google-gemini-2.5-pro,3,2,0.6666666666666666
CVE-2019-14763,meta-llama-llama-3-70b-instruct,3,2,0.6666666666666666
CVE-2019-14763,mistralai-codestral-2508,3,1,0.3333333333333333
CVE-2019-14763,moonshotai-kimi-k2:free,3,2,0.6666666666666666
CVE-2019-14763,nousresearch-deephermes-3-mistral-24b-preview,3,3,1.0
CVE-2019-14763,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14816,anthropic-claude-3.5-sonnet,3,3,1.0
CVE-2019-14816,deepseek-deepseek-r1-0528-qwen3-8b:free,3,3,1.0
CVE-2019-14816,meta-llama-llama-3-70b-instruct,3,3,1.0
CVE-2019-14816,mistralai-codestral-2508,3,2,0.6666666666666666
CVE-2019-14816,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-14816,nousresearch-deephermes-3-mistral-24b-preview,3,1,0.3333333333333333
CVE-2019-14816,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14844,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14844,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14844,mistralai-codestral-2508,1,0,0.0
CVE-2019-14844,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-14844,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14844,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14934,anthropic-claude-3.5-sonnet,11,10,0.9090909090909091
CVE-2019-14934,deepseek-deepseek-r1-0528-qwen3-8b:free,11,9,0.8181818181818182
CVE-2019-14934,google-gemini-2.5-pro,11,11,1.0
CVE-2019-14934,meta-llama-llama-3-70b-instruct,11,11,1.0
CVE-2019-14934,mistralai-codestral-2508,11,5,0.45454545454545453
CVE-2019-14934,moonshotai-kimi-k2:free,11,11,1.0
CVE-2019-14934,nousresearch-deephermes-3-mistral-24b-preview,11,6,0.5454545454545454
CVE-2019-14934,openai-gpt-oss-20b:free,11,11,1.0
CVE-2019-14975,anthropic-claude-3.5-sonnet,3,2,0.6666666666666666
CVE-2019-14975,deepseek-deepseek-r1-0528-qwen3-8b:free,3,2,0.6666666666666666
CVE-2019-14975,google-gemini-2.5-pro,3,3,1.0
CVE-2019-14975,meta-llama-llama-3-70b-instruct,3,2,0.6666666666666666
CVE-2019-14975,mistralai-codestral-2508,3,2,0.6666666666666666
CVE-2019-14975,moonshotai-kimi-k2:free,3,3,1.0
CVE-2019-14975,nousresearch-deephermes-3-mistral-24b-preview,3,0,0.0
CVE-2019-14975,openai-gpt-oss-20b:free,3,3,1.0
CVE-2019-14980,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-14980,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-14980,google-gemini-2.5-pro,1,0,0.0
CVE-2019-14980,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14980,mistralai-codestral-2508,1,1,1.0
CVE-2019-14980,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-14980,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-14980,openai-gpt-oss-20b:free,1,0,0.0
CVE-2019-14981,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14981,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14981,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14981,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14981,mistralai-codestral-2508,1,0,0.0
CVE-2019-14981,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14981,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14981,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-14982,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-14982,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-14982,google-gemini-2.5-pro,1,1,1.0
CVE-2019-14982,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-14982,mistralai-codestral-2508,1,1,1.0
CVE-2019-14982,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-14982,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-14982,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15026,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-15026,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-15026,google-gemini-2.5-pro,1,0,0.0
CVE-2019-15026,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15026,mistralai-codestral-2508,1,0,0.0
CVE-2019-15026,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-15026,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-15026,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15030,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-15030,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-15030,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15030,mistralai-codestral-2508,1,1,1.0
CVE-2019-15030,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-15030,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-15030,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15031,anthropic-claude-3.5-sonnet,2,0,0.0
CVE-2019-15031,deepseek-deepseek-r1-0528-qwen3-8b:free,2,1,0.5
CVE-2019-15031,meta-llama-llama-3-70b-instruct,2,0,0.0
CVE-2019-15031,mistralai-codestral-2508,2,0,0.0
CVE-2019-15031,moonshotai-kimi-k2:free,2,0,0.0
CVE-2019-15031,nousresearch-deephermes-3-mistral-24b-preview,2,2,1.0
CVE-2019-15031,openai-gpt-oss-20b:free,2,0,0.0
CVE-2019-15090,anthropic-claude-3.5-sonnet,4,4,1.0
CVE-2019-15090,deepseek-deepseek-r1-0528-qwen3-8b:free,4,1,0.25
CVE-2019-15090,google-gemini-2.5-pro,4,4,1.0
CVE-2019-15090,meta-llama-llama-3-70b-instruct,4,4,1.0
CVE-2019-15090,mistralai-codestral-2508,4,1,0.25
CVE-2019-15090,moonshotai-kimi-k2:free,4,4,1.0
CVE-2019-15090,nousresearch-deephermes-3-mistral-24b-preview,4,1,0.25
CVE-2019-15090,openai-gpt-oss-20b:free,4,4,1.0
CVE-2019-15117,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-15117,deepseek-deepseek-r1-0528-qwen3-8b:free,1,1,1.0
CVE-2019-15117,google-gemini-2.5-pro,1,1,1.0
CVE-2019-15117,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15117,mistralai-codestral-2508,1,0,0.0
CVE-2019-15117,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-15117,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-15117,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15134,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-15134,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-15134,google-gemini-2.5-pro,1,1,1.0
CVE-2019-15134,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-15134,mistralai-codestral-2508,1,0,0.0
CVE-2019-15134,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-15134,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-15134,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15139,anthropic-claude-3.5-sonnet,2,1,0.5
CVE-2019-15139,deepseek-deepseek-r1-0528-qwen3-8b:free,2,2,1.0
CVE-2019-15139,google-gemini-2.5-pro,2,1,0.5
CVE-2019-15139,meta-llama-llama-3-70b-instruct,2,2,1.0
CVE-2019-15139,mistralai-codestral-2508,2,1,0.5
CVE-2019-15139,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-15139,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-15139,openai-gpt-oss-20b:free,2,1,0.5
CVE-2019-15140,anthropic-claude-3.5-sonnet,2,2,1.0
CVE-2019-15140,deepseek-deepseek-r1-0528-qwen3-8b:free,2,1,0.5
CVE-2019-15140,google-gemini-2.5-pro,2,2,1.0
CVE-2019-15140,meta-llama-llama-3-70b-instruct,2,1,0.5
CVE-2019-15140,mistralai-codestral-2508,2,2,1.0
CVE-2019-15140,moonshotai-kimi-k2:free,2,2,1.0
CVE-2019-15140,nousresearch-deephermes-3-mistral-24b-preview,2,1,0.5
CVE-2019-15140,openai-gpt-oss-20b:free,2,1,0.5
CVE-2019-15151,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-15151,deepseek-deepseek-r1-0528-qwen3-8b:free,1,0,0.0
CVE-2019-15151,google-gemini-2.5-pro,1,0,0.0
CVE-2019-15151,meta-llama-llama-3-70b-instruct,1,0,0.0
CVE-2019-15151,mistralai-codestral-2508,1,0,0.0
CVE-2019-15151,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-15151,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-15151,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15161,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-15161,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15161,mistralai-codestral-2508,1,0,0.0
CVE-2019-15161,moonshotai-kimi-k2:free,1,1,1.0
CVE-2019-15161,nousresearch-deephermes-3-mistral-24b-preview,1,1,1.0
CVE-2019-15161,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15162,anthropic-claude-3.5-sonnet,1,1,1.0
CVE-2019-15162,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15162,mistralai-codestral-2508,1,1,1.0
CVE-2019-15162,moonshotai-kimi-k2:free,1,0,0.0
CVE-2019-15162,nousresearch-deephermes-3-mistral-24b-preview,1,0,0.0
CVE-2019-15162,openai-gpt-oss-20b:free,1,1,1.0
CVE-2019-15163,anthropic-claude-3.5-sonnet,1,0,0.0
CVE-2019-15163,meta-llama-llama-3-70b-instruct,1,1,1.0
CVE-2019-15163,mistralai-codestral-2508,1,1,1.0
